date, pm25, pm10, o3, no2, so2, co
2016/10/22, 122, 49, 43, 29, 6, 10
2016/10/23, 119, 39, 23, 24, 5, 9
2016/10/24, 90, 28, 19, 22, 5, 9
2016/10/25, 75, 46, 65, 28, 6, 9
2016/10/26, 106, 38, 40, 32, 8, 10
2016/10/27, 87, 51, 63, 37, 6, 12
2016/10/28, 122, 47, 20, 23, 5, 10
2016/10/29, 115, 36, 25, 18, 3, 6
2016/10/30, 81, 44, 49, 22, 4, 9
2016/10/31, 87, 26, 30, 14, 3, 10
2016/11/1, 64, 24, 26, 12, 3, 11
2016/11/2, 66, 30, 31, 15, 3, 10
2016/11/3, 75, 48, 36, 31, 6, 10
2016/11/4, 115, 79, 129, 54, 11, 7
2016/11/5, 164, 72, 88, 31, 8, 8
2016/11/6, 150, 65, 74, 36, 8, 8
2016/11/7, 133, 55, 22, 34, 6, 11
2016/11/8, 115, 30, 18, 17, 4, 10
2016/11/9, 72, 20, 10, 19, 3, 9
2016/11/10, 51, 38, 8, 23, 3, 8
2016/11/11, 83, 71, 8, 51, 7, 14
2016/11/12, 142, 84, 24, 50, 8, 16
2016/11/13, 136, 63, 33, 46, 6, 12
2016/11/14, 128, 78, 33, 57, 7, 15
2016/11/15, 152, 65, 74, 31, 6, 9
2016/11/16, 138, 76, 70, 45, 7, 11
2016/11/17, 157, 88, 47, 52, 11, 12
2016/11/18, 168, 81, 47, 43, 10, 9
2016/11/19, 152, 65, 56, 36, 10, 8
2016/11/20, 121, 44, 10, 29, 4, 7
2016/11/21, 89, 35, 3, 22, 3, 7
2016/11/22, 69, 20, 7, 17, 3, 8
2016/11/23, 46, 24, 12, 18, 4, 7
2016/11/24, 55, 27, 8, 19, 4, 8
2016/11/25, 65, 18, 2, 23, 3, 10
2016/11/26, 50, 42, 20, 31, 6, 9
2016/11/27, 79, 46, 36, 29, 6, 9
2016/11/28, 92, 49, 23, 34, 7, 8
2016/11/29, 118, 60, 39, 32, 10, 8
2016/11/30, 147, 62, , 30, 8, 8
2016/12/1, 157, 60, , 31, 7, 9
2016/12/2, 153, 59, , 34, 6, 9
2016/12/3, 146, 67, 33, 40, 11, 12
2016/12/4, 154, 69, 50, 39, 10, 11
2016/12/5, 157, 57, 39, 27, 9, 7
2016/12/6, 135, 64, 58, 36, 11, 8
2016/12/7, 153, 60, 41, 41, 10, 10
2016/12/8, 137, 58, 40, 44, 9, 11
2016/12/9, 129, 67, 30, 55, 10, 14
2016/12/10, 148, 71, 76, 43, 11, 11
2016/12/11, 158, 63, 81, 39, 9, 8
2016/12/12, 133, 65, 31, 39, 8, 10
2016/12/13, 140, 45, 30, 20, 5, 10
2016/12/14, 106, 37, 37, 19, 5, 10
2016/12/15, 88, 44, 41, 20, 7, 8
2016/12/16, 105, 49, 27, 34, 8, 8
2016/12/17, 113, 62, 31, 44, 8, 10
2016/12/18, 140, 67, 65, 52, 8, 11
2016/12/19, 147, 85, 65, 70, 10, 14
2016/12/20, 168, 86, 18, 64, 7, 14
2016/12/21, 163, 43, 7, 25, 5, 12
2016/12/22, 83, 41, , 25, 5, 13
2016/12/23, 109, 54, , 33, 5, 12
2016/12/24, 134, 56, , 32, 5, 11
2016/12/25, 122, 52, , 29, 5, 11
2016/12/26, 111, 29, , 18, 5, 9
2016/12/27, 67, 48, , 25, 8, 7
2016/12/28, 119, 47, , 29, 8, 7
2016/12/29, 111, 51, , 36, 8, 8
2016/12/30, 116, 60, , 48, 9, 11
2016/12/31, 140, , , , , 
2016/7/1, 50, 24, 23, 11, 8, 8
2016/7/2, 59, 25, 11, 9, 7, 8
2016/7/3, 57, 26, 12, 9, 7, 8
2016/7/4, 48, 29, 20, 14, 8, 8
2016/7/5, 53, 35, 16, 18, 8, 7
2016/7/6, 70, 35, 85, 22, 8, 6
2016/7/7, 89, 49, 65, 27, 10, 7
2016/7/8, 119, 54, 79, 22, 12, 7
2016/7/9, 136, 40, 37, 17, 7, 5
2016/7/10, 87, 59, 20, 33, 10, 7
2016/7/11, 128, 31, 13, 19, 8, 5
2016/7/12, 61, 43, 34, 23, 9, 5
2016/7/13, 80, 32, 19, 20, 9, 5
2016/7/14, 69, 41, 30, 19, 10, 6
2016/7/15, 92, 31, 31, 14, 8, 5
2016/7/16, 77, 37, 37, 12, 8, 5
2016/7/17, 80, 31, 34, 11, 7, 4
2016/7/18, 69, 28, 17, 12, 8, 4
2016/7/19, 63, 33, 26, 11, 8, 3
2016/7/20, 60, 30, 38, 11, 8, 3
2016/7/21, 59, 33, 66, 10, 8, 3
2016/7/22, 66, 40, 96, 12, 9, 3
2016/7/23, 80, 41, 97, 16, 9, 4
2016/7/24, 85, 46, 146, 18, 11, 5
2016/7/25, 98, 40, 60, 19, 10, 3
2016/7/26, 73, 28, 24, 15, 8, 4
2016/7/27, 50, 43, 61, 15, 9, 6
2016/7/28, 82, 41, 67, 17, 11, 5
2016/7/29, 84, 47, 89, 27, 14, 6
2016/7/30, 112, 57, 130, 29, 11, 8
2016/7/31, 139, 50, 53, 24, 11, 8
2016/8/1, 121, 24, 20, 7, 7, 6
2016/8/2, 51, 34, 18, 14, 9, 5
2016/8/3, 60, 43, 16, 17, 16, 4
2016/8/4, 76, 51, 69, 30, 2, 11
2016/8/5, 112, 55, 89, 24, 5, 10
2016/8/6, 115, 56, 83, 25, 5, 11
2016/8/7, 128, 52, 72, 20, 5, 10
2016/8/8, 124, 71, 42, 42, 8, 11
2016/8/9, 146, 40, 35, 27, 2, 6
2016/8/10, 94, 52, 57, 21, 3, 7
2016/8/11, 102, 66, 30, 30, 4, 9
2016/8/12, 135, 47, , 18, 3, 7
2016/8/13, 100, 32, , 15, 2, 5
2016/8/14, 63, 22, 18, 12, 1, 5
2016/8/15, 46, 23, 14, 14, 1, 5
2016/8/16, 48, 22, 14, 10, 1, 5
2016/8/17, 39, 25, 23, 13, 1, 5
2016/8/18, 48, 39, 38, 16, 3, 5
2016/8/19, 72, 55, 37, 21, 3, 7
2016/8/20, 111, 58, 74, 18, 5, 9
2016/8/21, 124, 57, 93, 19, 6, 8
2016/8/22, 122, 53, 118, 23, 5, 8
2016/8/23, 125, 56, 49, 29, 5, 8
2016/8/24, 127, 71, 126, 24, 6, 10
2016/8/25, 153, 58, 81, 18, 5, 9
2016/8/26, 130, 35, 31, 17, 2, 9
2016/8/27, 87, 39, 37, 10, 3, 8
2016/8/28, 93, 57, 90, 14, 4, 8
2016/8/29, 128, 56, 95, 21, 4, 10
2016/8/30, 115, 69, 94, 18, 4, 10
2016/8/31, 147, 45, 36, 14, 2, 8
2016/9/1, 69, 40, 11, 21, 2, 9
2016/9/2, 78, 51, 11, 21, 2, 11
2016/9/3, 110, 58, 42, 24, 3, 10
2016/9/4, 124, 44, 48, 18, 2, 7
2016/9/5, 88, 46, 36, 25, 3, 10
2016/9/6, 99, 42, 28, 27, 2, 10
2016/9/7, 82, 52, 27, 30, 3, 11
2016/9/8, 108, 46, 15, 30, 2, 11
2016/9/9, 91, 39, 10, 20, 3, 9
2016/9/10, 69, 48, 8, 24, 5, 11
2016/9/11, 93, 29, 40, 19, 1, 9
2016/9/12, 60, 38, 51, 22, 2, 9
2016/9/13, 87, 42, 55, 19, 3, 8
2016/9/14, 100, 48, 51, 21, 4, 10
2016/9/15, 119, 39, 33, 15, 2, 8
2016/9/16, 96, 35, 30, 16, 2, 8
2016/9/17, 82, 29, 40, 13, 2, 7
2016/9/18, 67, 43, 56, 18, 3, 8
2016/9/19, 104, 52, 46, 18, 3, 9
2016/9/20, 130, 51, 66, 19, 3, 9
2016/9/21, 126, 55, 74, 24, 4, 10
2016/9/22, 136, 65, 100, 28, 5, 11
2016/9/23, 139, 59, 114, 28, 6, 10
2016/9/24, 125, 71, 128, 36, 6, 11
2016/9/25, 142, 76, 116, 34, 8, 13
2016/9/26, 163, 70, 67, 37, 8, 13
2016/9/27, 161, 61, 39, 18, 6, 9
2016/9/28, 137, 24, 20, 17, 3, 7
2016/9/29, 56, 25, 6, 21, 3, 7
2016/9/30, 68, 43, 12, 27, 4, 8
2016/4/1, 183, 47, 17, 30, 6, 6
2016/4/2, 121, 54, 9, 26, 6, 7
2016/4/3, 114, 40, 9, 25, 5, 7
2016/4/4, 86, 43, 9, 28, 5, 7
2016/4/5, 93, 31, 13, 23, 6, 6
2016/4/6, 73, 40, 11, 22, 6, 5
2016/4/7, 86, 56, 21, 25, 8, 5
2016/4/8, 114, 40, 8, 24, 7, 7
2016/4/9, 94, 55, 27, 32, 7, 7
2016/4/10, 108, 49, 20, 31, 7, 8
2016/4/11, 99, 35, 8, 32, 7, 8
2016/4/12, 75, 48, 9, 46, 8, 11
2016/4/13, 101, 59, 1, 36, 9, 13
2016/4/14, 139, 44, 1, 27, 7, 9
2016/4/15, 94, 47, 6, 26, 6, 8
2016/4/16, 97, 41, 7, 19, 7, 7
2016/4/17, 92, 25, 28, 21, 5, 9
2016/4/18, 42, 48, 16, 39, 9, 10
2016/4/19, 95, 47, 9, 38, 8, 9
2016/4/20, 99, 56, 5, 35, 7, 11
2016/4/21, 123, 44, 18, 35, 8, 9
2016/4/22, 98, 67, 14, 41, 9, 11
2016/4/23, 127, 39, 27, 33, 10, 9
2016/4/24, 92, 42, 31, 31, 9, 9
2016/4/25, 98, 32, 8, 23, 5, 8
2016/4/26, 76, 43, 54, 25, 2, 9
2016/4/27, 87, 39, 42, 26, 4, 9
2016/4/28, 81, 59, 55, 31, 4, 9
2016/4/29, 131, 70, 28, 42, 6, 9
2016/4/30, 151, 51, 28, 27, 3, 9
2016/5/1, 103, 43, 17, 25, 3, 8
2016/5/2, 87, 40, 3, 24, 3, 8
2016/5/3, 84, 50, 50, 31, 4, 8
2016/5/4, 108, 34, 21, 17, 2, 7
2016/5/5, 70, 44, 24, 19, 3, 7
2016/5/6, 79, 44, 21, 27, 5, 8
2016/5/7, 85, 29, 10, 19, 3, 6
2016/5/8, 68, 30, 16, 19, 3, 6
2016/5/9, 65, 40, 15, 24, 3, 6
2016/5/10, 77, 37, 79, 19, 6, 6
2016/5/11, 78, 57, 114, 25, 9, 8
2016/5/12, 136, 55, 91, 31, 11, 7
2016/5/13, 134, 38, 51, 24, 9, 5
2016/5/14, 98, 38, 58, 19, 9, 5
2016/5/15, 84, 40, 45, 14, 6, 4
2016/5/16, 68, 55, 46, 24, 10, 6
2016/5/17, 124, 53, 80, 27, 11, 6
2016/5/18, 117, 39, 30, 24, 10, 5
2016/5/19, 94, 41, 8, 26, 8, 6
2016/5/20, 90, 31, 25, 19, 7, 7
2016/5/21, 64, 32, 42, 14, 7, 6
2016/5/22, 68, 40, 66, 19, 8, 6
2016/5/23, 84, 55, 74, 26, 10, 8
2016/5/24, 125, 64, 70, 16, 10, 6
2016/5/25, 117, 55, 71, 20, 9, 5
2016/5/26, 112, 36, 18, 14, 7, 4
2016/5/27, 67, 30, 22, 14, 6, 5
2016/5/28, 59, 49, 29, 22, 9, 7
2016/5/29, 87, 45, 32, 20, 9, 6
2016/5/30, 87, 30, 36, 13, 8, 4
2016/5/31, 70, 29, 56, 10, 8, 5
2016/6/1, 68, 33, 58, 10, 7, 5
2016/6/2, 70, 31, 45, 11, 7, 5
2016/6/3, 68, 38, 26, 25, 8, 7
2016/6/4, 73, 43, 3, 26, 8, 8
2016/6/5, 86, 51, 74, 26, 8, 9
2016/6/6, 118, 51, 82, 22, 8, 7
2016/6/7, 96, 41, 32, 21, 8, 6
2016/6/8, 78, 42, 32, 18, 8, 6
2016/6/9, 76, 41, 38, 18, 8, 7
2016/6/10, 75, 42, 18, 17, 8, 7
2016/6/11, 82, 39, 25, 18, 8, 8
2016/6/12, 80, 53, 47, 21, 7, 9
2016/6/13, 106, 51, 34, 19, 9, 7
2016/6/14, 86, 43, 26, 19, 8, 7
2016/6/15, 72, 37, 49, 16, 7, 6
2016/6/16, 68, 42, 62, 23, 8, 7
2016/6/17, 91, 28, 33, 15, 8, 5
2016/6/18, 58, 21, 38, 12, 8, 5
2016/6/19, 53, 28, 47, 14, 9, 4
2016/6/20, 60, 28, 37, 13, 9, 5
2016/6/21, 61, 33, 34, 20, 8, 7
2016/6/22, 82, 35, 58, 13, 9, 7
2016/6/23, 62, 36, 67, 12, 8, 7
2016/6/24, 71, 38, 52, 17, 10, 8
2016/6/25, 72, 31, 35, 12, 9, 7
2016/6/26, 57, 41, 44, 18, 10, 8
2016/6/27, 79, 36, 4, 16, 9, 9
2016/6/28, 64, 35, 15, 12, 8, 9
2016/6/29, 65, 30, 16, 14, 7, 8
2016/6/30, 55, 28, 17, 13, 7, 8
2016/1/4, 161, 42, 3, 40, 4, 10
2016/1/5, 70, 32, 18, 25, 2, 8
2016/1/6, 64, 35, 25, 30, 2, 9
2016/1/7, 80, 46, 21, 31, 4, 9
2016/1/8, 98, 53, 22, 37, 7, 10
2016/1/9, 116, 58, 6, 42, 8, 11
2016/1/10, 119, 22, 11, 24, 2, 9
2016/1/11, 39, 33, 13, 25, 3, 9
2016/1/12, 66, 37, 20, 26, 3, 7
2016/1/13, 81, 46, 7, 31, 4, 8
2016/1/14, 111, 35, 3, 26, 2, 9
2016/1/15, 75, 38, 2, 28, 4, 10
2016/1/16, 96, 30, 16, 23, 3, 11
2016/1/17, 55, 35, 19, 30, 3, 8
2016/1/18, 82, 52, 13, 36, 4, 6
2016/1/19, 117, 55, , 34, 2, 6
2016/1/20, 123, 28, 2, 22, 1, 6
2016/1/21, 57, 26, 3, 19, 1, 6
2016/1/22, 51, 28, 16, 16, 2, 3
2016/1/23, 62, 43, 24, 14, 3, 5
2016/1/24, 87, 42, 31, 18, 4, 7
2016/1/25, 71, 41, 12, 29, 3, 8
2016/1/26, 79, 40, 3, 32, 2, 13
2016/1/27, 96, 36, 3, 33, 2, 15
2016/1/28, 73, 25, 4, 31, 1, 13
2016/1/29, 59, 29, 18, 21, 2, 11
2016/1/30, 60, 27, 11, 23, 1, 11
2016/1/31, 63, 13, 14, 16, , 12
2016/2/1, 24, 23, 24, 16, 1, 11
2016/2/2, 63, 41, 22, 19, 4, 9
2016/2/3, 106, 47, 23, 18, 6, 4
2016/2/4, 109, 31, 35, 13, 5, 5
2016/2/5, 71, 49, 49, 15, 8, 5
2016/2/6, 108, 39, 42, 16, 7, 4
2016/2/7, 77, 69, 33, 34, 11, 7
2016/2/8, 136, 51, 46, 39, 8, 8
2016/2/9, 128, 56, 25, 37, 7, 7
2016/2/10, 131, 53, 19, 30, 6, 7
2016/2/11, 103, 43, 23, 21, 6, 5
2016/2/12, 76, 34, 17, 19, 5, 5
2016/2/13, 69, 29, 21, 16, 4, 9
2016/2/14, 63, 24, 24, 10, 4, 6
2016/2/15, 62, 37, 27, 13, 6, 6
2016/2/16, 94, 38, 21, 21, 5, 5
2016/2/17, 79, 55, 8, 34, 5, 5
2016/2/18, 135, 57, 4, 35, 2, 8
2016/2/19, 138, 53, 38, 31, 4, 6
2016/2/20, 110, 64, 22, 39, 5, 8
2016/2/21, 139, 49, 12, 28, 1, 8
2016/2/22, 102, 21, 12, 20, 1, 7
2016/2/23, 44, 19, 19, 18, 1, 7
2016/2/24, 47, 38, 9, 24, 1, 7
2016/2/25, 90, 37, 6, 26, 2, 8
2016/2/26, 81, 31, 22, 26, 3, 8
2016/2/27, 67, 42, 19, 40, 4, 10
2016/2/28, 91, 63, 34, 41, 5, 12
2016/2/29, 121, 86, 65, 54, 9, 11
2016/3/1, 164, 76, 81, 45, 9, 9
2016/3/2, 158, 56, 63, 44, 7, 8
2016/3/3, 127, 55, 25, 45, 9, 9
2016/3/4, 122, 57, 14, 45, 7, 11
2016/3/5, 132, 66, 42, 45, 8, 12
2016/3/6, 151, 44, 11, 34, 6, 9
2016/3/7, 100, 43, 11, 36, 6, 9
2016/3/8, 104, 39, 2, 30, 4, 10
2016/3/9, 85, 16, 12, 18, 1, 9
2016/3/10, 23, 34, 22, 18, 2, 8
2016/3/11, 80, 42, 7, 22, 1, 9
2016/3/12, 100, 36, 1, 25, 1, 13
2016/3/13, 73, 31, 20, 21, 3, 8
2016/3/14, 73, 55, 5, 28, 5, 7
2016/3/15, 126, 50, 1, 24, 3, 8
2016/3/16, 100, 50, , 28, 3, 11
2016/3/17, 108, 79, 1, 36, 5, 12
2016/3/18, 157, 59, , 27, 5, 9
2016/3/19, 121, 52, 12, 26, 5, 6
2016/3/20, 112, 39, 10, 32, 3, 8
2016/3/21, 86, 41, 4, 37, 4, 8
2016/3/22, 90, 29, 9, 30, 4, 9
2016/3/23, 69, 23, 21, 20, 3, 6
2016/3/24, 58, 48, 42, 20, 5, 5
2016/3/25, 97, 49, 64, 37, 6, 6
2016/3/26, 112, 46, 50, 24, 7, 5
2016/3/27, 103, 64, 53, 41, 10, 7
2016/3/28, 140, 76, 34, 48, 13, 8
2016/3/29, 160, 81, 16, 66, 10, 10
2016/3/30, 164, 107, 78, 62, 11, 14
2016/3/31, 190, 114, 29, 50, 13, 10
2015/10/1, 150, 43, 26, 16, 2, 8
2015/10/2, 101, 47, 17, 20, 3, 9
2015/10/3, 106, 25, 6, 16, 1, 8
2015/10/4, 70, 32, , 23, 2, 8
2015/10/5, 78, 48, , 35, 5, 10
2015/10/6, 110, 56, , 28, 4, 9
2015/10/7, 101, 46, 18, 22, 6, 10
2015/10/8, 96, 46, 23, 22, 3, 9
2015/10/9, 100, 38, 14, 19, 1, 8
2015/10/10, 79, 29, 16, 23, 1, 7
2015/10/11, 68, 57, 34, 40, 5, 7
2015/10/12, 115, 61, 23, 49, 4, 7
2015/10/13, 126, 80, 38, 67, 9, 11
2015/10/14, 170, 87, 40, 50, 7, 9
2015/10/15, 169, 78, 35, 53, 6, 7
2015/10/16, 149, 63, 35, 44, 6, 6
2015/10/17, 129, 66, 39, 31, 7, 5
2015/10/18, 143, 72, 37, 35, 7, 6
2015/10/19, 152, 66, 34, 34, 8, 6
2015/10/20, 139, 60, 31, 31, 6, 6
2015/10/21, 131, 61, 29, 31, 4, 6
2015/10/22, 132, 62, 30, 33, 5, 6
2015/10/23, 132, 68, 34, 37, 5, 7
2015/10/24, 141, 71, 28, 28, 6, 7
2015/10/25, 142, 68, 34, 28, 8, 6
2015/10/26, 130, 65, 12, 35, 7, 7
2015/10/27, 126, 74, 32, 36, 6, 8
2015/10/28, 149, 64, 4, 25, 5, 6
2015/10/29, 126, 71, , 25, 5, 8
2015/10/30, 135, 46, 12, 17, 2, 9
2015/10/31, 83, 26, 7, 14, 1, 8
2015/11/1, 52, 45, 22, 20, 4, 6
2015/11/2, 86, 59, 19, 33, 5, 7
2015/11/3, 111, 63, 22, 35, 4, 9
2015/11/4, 131, 75, 68, 35, 8, 9
2015/11/5, 149, 63, 32, 32, 7, 7
2015/11/6, 115, 68, 62, 32, 9, 8
2015/11/7, 136, 60, 35, 26, 9, 8
2015/11/8, 117, 52, 16, 21, 5, 9
2015/11/9, 99, 40, 11, 17, 2, 10
2015/11/10, 88, 66, 20, 27, 5, 11
2015/11/11, 140, 73, 10, 29, 5, 13
2015/11/12, 153, 32, 1, 16, 2, 12
2015/11/13, 79, 41, 9, 26, 3, 11
2015/11/14, 90, 60, 20, 29, 5, 9
2015/11/15, 129, 50, 24, 28, 6, 8
2015/11/16, 105, 49, 18, 28, 6, 6
2015/11/17, 93, 56, 40, 43, 6, 7
2015/11/18, 116, 62, 24, 43, 3, 9
2015/11/19, 145, 65, 27, 37, 9, 9
2015/11/20, 151, 57, 13, 29, 5, 8
2015/11/21, 140, 48, 30, 22, 2, 8
2015/11/22, 106, 39, 32, 20, 2, 7
2015/11/23, 85, 45, 42, 30, 5, 7
2015/11/24, 102, 40, 12, 23, 5, 9
2015/11/25, 70, 28, 26, 18, 3, 6
2015/11/26, 60, 35, 28, 25, 3, 5
2015/11/27, 81, 49, 16, 35, 5, 7
2015/11/28, 110, 67, 24, 37, 11, 9
2015/11/29, 157, 52, 30, 27, 7, 8
2015/11/30, 113, 63, 23, 41, 9, 10
2015/12/1, 136, 59, 22, 38, 7, 9
2015/12/2, 119, 25, 11, 21, 1, 9
2015/12/3, 54, 32, 4, 21, 1, 9
2015/12/4, 73, 36, 4, 21, 2, 8
2015/12/5, 72, 16, 15, 16, 2, 7
2015/12/6, 35, 25, 18, 17, 3, 7
2015/12/7, 61, 33, 7, 21, 4, 8
2015/12/8, 78, 26, 2, 22, 4, 7
2015/12/9, 63, 30, 10, 24, 9, 4
2015/12/10, 63, 34, 13, 24, 8, 3
2015/12/11, 71, 51, 5, 31, 10, 6
2015/12/12, 114, 75, 12, 44, 13, 8
2015/12/13, 156, 30, 4, 21, 9, 7
2015/12/14, 50, 37, 24, 19, 9, 3
2015/12/15, 86, 60, 29, 20, 13, 4
2015/12/16, 137, 40, 30, 20, 12, 1
2015/12/17, 66, 44, 26, 30, 11, 2
2015/12/18, 96, 59, 28, 45, 13, 4
2015/12/19, 123, 67, 12, 51, 15, 6
2015/12/20, 153, 78, 6, 41, 13, 7
2015/12/21, 164, 87, 3, 54, 13, 11
2015/12/22, 177, 97, 4, 60, 13, 13
2015/12/23, 170, 58, 9, 38, 12, 7
2015/12/24, 103, 30, 24, 21, 9, 8
2015/12/25, 60, 35, 13, 24, 7, 7
2015/12/26, 79, 29, 4, 27, 8, 7
2015/12/27, 61, 36, 25, 23, 8, 5
2015/12/28, 83, 51, 11, 26, 8, 7
2015/12/29, 132, 48, 13, 25, 5, 7
2015/12/30, 114, 56, 27, 27, 4, 7
2015/12/31, 133, , , , , 
2015/7/1, 78, 39, 36, 10, 4, 5
2015/7/2, 78, 41, 65, 14, 4, 6
2015/7/3, 82, 40, 51, 13, 4, 6
2015/7/4, 81, 39, 25, 23, 3, 7
2015/7/5, 87, 32, 37, 14, 3, 8
2015/7/6, 79, 29, 40, 12, 4, 7
2015/7/7, 77, 33, 37, 14, 4, 7
2015/7/8, 82, 36, 30, 12, 5, 7
2015/7/9, 82, 27, 28, 13, 1, 7
2015/7/10, 63, 43, 48, 22, 5, 8
2015/7/11, 103, 49, 82, 23, 4, 8
2015/7/12, 127, 71, 120, 23, 8, 10
2015/7/13, 162, 46, 93, 18, 6, 6
2015/7/14, 108, 46, 77, 16, 4, 6
2015/7/15, 87, 46, 50, 26, 2, 8
2015/7/16, 109, 57, 58, 34, 3, 9
2015/7/17, 132, 51, 29, 28, 1, 8
2015/7/18, 121, 54, 38, 19, 1, 9
2015/7/19, 121, 52, 21, 18, 2, 7
2015/7/20, 116, 35, 7, 15, 3, 7
2015/7/21, 78, 47, 32, 12, 3, 6
2015/7/22, 85, 50, 17, 15, 3, 7
2015/7/23, 88, 39, 14, 15, 2, 6
2015/7/24, 82, 49, 24, 16, 4, 7
2015/7/25, 88, 46, 25, 12, 3, 6
2015/7/26, 80, 46, 16, 14, 3, 6
2015/7/27, 88, 45, 27, 15, 2, 6
2015/7/28, 86, 41, 12, 16, 4, 5
2015/7/29, 85, 41, 19, 15, 5, 5
2015/7/30, 89, 39, 33, 15, 5, 5
2015/7/31, 80, 38, 58, 14, 5, 4
2015/8/1, 80, 33, 46, 12, 4, 3
2015/8/2, 68, 45, 62, 16, 7, 4
2015/8/3, 94, 50, 5, 16, 8, 5
2015/8/4, 106, 63, 123, 20, 7, 6
2015/8/5, 126, 57, 123, 20, 6, 6
2015/8/6, 124, 57, 74, 22, 4, 5
2015/8/7, 131, 61, 54, 20, 6, 6
2015/8/8, 138, 56, 45, 19, 5, 5
2015/8/9, 124, 50, 53, 21, 4, 6
2015/8/10, 114, 51, 10, 25, 4, 8
2015/8/11, 129, 55, 72, 23, 6, 7
2015/8/12, 128, 41, 23, 22, 3, 6
2015/8/13, 91, 46, 7, 26, 4, 8
2015/8/14, 109, 51, , 26, 6, 8
2015/8/15, 107, 60, 48, 24, 8, 8
2015/8/16, 127, 51, 28, 18, 5, 7
2015/8/17, 95, 51, 47, 17, 5, 6
2015/8/18, 101, 49, 73, 14, 4, 6
2015/8/19, 103, 59, 17, 23, 7, 9
2015/8/20, 125, 53, 52, 10, 5, 8
2015/8/21, 123, 52, 48, 10, 3, 8
2015/8/22, 120, 56, 60, 11, 5, 9
2015/8/23, 132, 60, 75, 14, 4, 9
2015/8/24, 145, 57, 22, 14, 2, 8
2015/8/25, 132, 73, 78, 18, 7, 10
2015/8/26, 157, 63, 80, 15, 5, 9
2015/8/27, 145, 51, 36, 20, 2, 10
2015/8/28, 125, 60, 22, 22, 5, 11
2015/8/29, 138, 45, 24, 16, 1, 10
2015/8/30, 113, 44, 11, 14, 3, 9
2015/8/31, 105, 47, 8, 17, 6, 8
2015/9/1, 106, 36, 10, 15, 4, 7
2015/9/2, 79, 49, 3, 18, 6, 9
2015/9/3, 93, 54, 55, 14, 5, 8
2015/9/4, 101, 48, 51, 14, 5, 7
2015/9/5, 82, 44, 37, 20, 5, 6
2015/9/6, 82, 47, 11, 31, 4, 6
2015/9/7, 94, 53, 87, 33, 5, 7
2015/9/8, 122, 62, 89, 38, 6, 7
2015/9/9, 134, 63, 10, 38, 8, 7
2015/9/10, 136, 66, 87, 31, 7, 6
2015/9/11, 130, 61, 40, 28, 4, 6
2015/9/12, 138, 63, 36, 19, 2, 7
2015/9/13, 150, 54, 36, 22, 1, 7
2015/9/14, 123, 53, 33, 25, 2, 7
2015/9/15, 117, 57, 26, 28, 3, 7
2015/9/16, 125, 64, 67, 33, 6, 7
2015/9/17, 139, 64, 63, 30, 4, 8
2015/9/18, 140, 61, 43, 22, 7, 7
2015/9/19, 142, 49, 24, 22, 4, 7
2015/9/20, 107, 41, 4, 31, 3, 9
2015/9/21, 98, 52, 26, 30, 6, 8
2015/9/22, 126, 52, 43, 30, 6, 7
2015/9/23, 112, 47, 35, 23, 5, 7
2015/9/24, 102, 56, 42, 30, 7, 8
2015/9/25, 119, 55, 33, 28, 5, 9
2015/9/26, 126, 44, 29, 16, 3, 8
2015/9/27, 106, 54, 35, 21, 4, 7
2015/9/28, 132, 61, 35, 26, 7, 8
2015/9/29, 139, 69, 39, 33, 6, 9
2015/9/30, 152, 67, 33, 27, 7, 10
2015/6/1, 88, 26, , 15, 10, 4
2015/6/2, 66, 30, , 12, 11, 5
2015/6/3, 64, 36, 44, 20, 3, 5
2015/6/4, 76, 34, 23, 23, 5, 7
2015/6/5, 78, 51, , 32, 2, 8
2015/6/6, 120, 30, 3, 15, 3, 40
2015/6/7, 73, 31, 33, 12, 3, 49
2015/6/8, 77, 32, 35, 9, 4, 4
2015/6/9, 77, 34, 22, 13, 3, 5
2015/6/10, 81, 34, 27, 15, 3, 5
2015/6/11, 81, 40, 43, 18, 4, 7
2015/6/12, 100, 47, 30, 15, 6, 7
2015/6/13, 104, 30, 18, 7, 3, 2
2015/6/14, 67, 40, 37, 18, 4, 3
2015/6/15, 73, 47, 43, 9, 6, 6
2015/6/16, 83, 44, 40, 7, 5, 5
2015/6/17, 72, 31, 65, 8, 5, 5
2015/6/18, 76, 43, 59, 7, 5, 5
2015/6/19, 74, 36, 50, 8, 6, 5
2015/6/20, 70, 32, 34, 8, 6, 5
2015/6/21, 77, 25, 18, 8, 4, 5
2015/6/22, 66, 29, 20, 11, 3, 5
2015/6/23, 67, 38, 14, 15, 3, 6
2015/6/24, 64, 32, 40, 12, 4, 6
2015/6/25, 73, 32, 46, 9, 5, 5
2015/6/26, 70, 31, 36, 8, 3, 5
2015/6/27, 65, 32, 48, 8, 4, 5
2015/6/28, 68, 32, 64, 8, 4, 5
2015/6/29, 69, 35, 49, 7, 4, 5
2015/6/30, 78, 38, 44, 9, 5, 5
2021/8/19, , 32, , 15, 3, 6
2021/3/23, , 74, , 43, 4, 9
2019/12/31, , 54, 18, 17, 4, 9
2018/12/31, , 32, 13, 12, 4, 8
2018/12/26, , 34, 18, 18, 4, 11
2017/9/10, , 53, 80, 25, 6, 9
